date,sku_id,category,units_sold,price,promotion_flag,inventory_level
2023-11-12,SKU_12,Category_3,30,1529.1097331340793,0,30
2023-11-13,SKU_12,Category_3,36,1529.1097331340793,0,36
2023-11-14,SKU_12,Category_3,41,1529.1097331340793,0,99
2023-11-15,SKU_12,Category_3,52,1529.1097331340793,1,52
2023-11-16,SKU_12,Category_3,24,1529.1097331340793,0,24
2023-11-17,SKU_12,Category_3,48,1529.1097331340793,0,89
2023-11-18,SKU_12,Category_3,37,1529.1097331340793,0,37
2023-11-19,SKU_12,Category_3,26,1529.1097331340793,1,26
2023-11-20,SKU_12,Category_3,36,1529.1097331340793,0,97
2023-11-21,SKU_12,Category_3,37,1529.1097331340793,0,90
2023-11-22,SKU_12,Category_3,36,1529.1097331340793,0,59
2023-11-23,SKU_12,Category_3,12,1529.1097331340793,0,12
2023-11-24,SKU_12,Category_3,50,1529.1097331340793,0,99
2023-11-25,SKU_12,Category_3,65,1529.1097331340793,0,95
2023-11-26,SKU_12,Category_3,19,1529.1097331340793,0,19
2023-11-27,SKU_12,Category_3,46,1529.1097331340793,0,99
2023-11-28,SKU_12,Category_3,47,1529.1097331340793,0,47
2023-11-29,SKU_12,Category_3,56,1529.1097331340793,1,56
2023-11-30,SKU_12,Category_3,45,1529.1097331340793,0,71
2023-12-01,SKU_12,Category_3,44,1529.1097331340793,0,61
2023-12-02,SKU_12,Category_3,55,1529.1097331340793,0,55
2023-12-03,SKU_12,Category_3,37,1529.1097331340793,0,37
2023-12-04,SKU_12,Category_3,49,1529.1097331340793,0,68
2023-12-05,SKU_12,Category_3,47,1529.1097331340793,0,53
2023-12-06,SKU_12,Category_3,38,1529.1097331340793,0,56
2023-12-07,SKU_12,Category_3,34,1529.1097331340793,0,34
2023-12-08,SKU_12,Category_3,38,1529.1097331340793,0,62
2023-12-09,SKU_12,Category_3,50,1529.1097331340793,0,86
2023-12-10,SKU_12,Category_3,30,1529.1097331340793,0,30
2023-12-11,SKU_12,Category_3,16,1529.1097331340793,0,16
2023-12-12,SKU_12,Category_3,40,1529.1097331340793,0,55
2023-12-13,SKU_12,Category_3,45,1529.1097331340793,0,96
2023-12-14,SKU_12,Category_3,46,1529.1097331340793,0,58
2023-12-15,SKU_12,Category_3,31,1529.1097331340793,0,31
2023-12-16,SKU_12,Category_3,15,1529.1097331340793,0,15
2023-12-17,SKU_12,Category_3,30,1529.1097331340793,0,30
2023-12-18,SKU_12,Category_3,43,1529.1097331340793,0,43
2023-12-19,SKU_12,Category_3,39,1529.1097331340793,0,96
2023-12-20,SKU_12,Category_3,41,1529.1097331340793,0,47
2023-12-21,SKU_12,Category_3,46,1529.1097331340793,0,75
2023-12-22,SKU_12,Category_3,40,1529.1097331340793,0,83
2023-12-23,SKU_12,Category_3,23,1529.1097331340793,0,23
2023-12-24,SKU_12,Category_3,33,1529.1097331340793,0,33
2023-12-25,SKU_12,Category_3,42,1529.1097331340793,0,45
2023-12-26,SKU_12,Category_3,44,1529.1097331340793,0,62
2023-12-27,SKU_12,Category_3,36,1529.1097331340793,0,39
2023-12-28,SKU_12,Category_3,28,1529.1097331340793,0,28
2023-12-29,SKU_12,Category_3,66,1529.1097331340793,1,95
2023-12-30,SKU_12,Category_3,56,1529.1097331340793,0,83
2023-12-31,SKU_12,Category_3,29,1529.1097331340793,0,29
2023-01-01,SKU_13,Category_4,50,863.148435989516,0,96
2023-01-02,SKU_13,Category_4,35,863.148435989516,0,83
2023-01-03,SKU_13,Category_4,18,863.148435989516,0,18
2023-01-04,SKU_13,Category_4,26,863.148435989516,0,26
2023-01-05,SKU_13,Category_4,43,863.148435989516,0,72
2023-01-06,SKU_13,Category_4,32,863.148435989516,0,96
2023-01-07,SKU_13,Category_4,14,863.148435989516,0,14
2023-01-08,SKU_13,Category_4,10,863.148435989516,1,10
2023-01-09,SKU_13,Category_4,38,863.148435989516,0,55
2023-01-10,SKU_13,Category_4,37,863.148435989516,0,70
2023-01-11,SKU_13,Category_4,37,863.148435989516,0,69
2023-01-12,SKU_13,Category_4,34,863.148435989516,0,45
2023-01-13,SKU_13,Category_4,31,863.148435989516,0,86
2023-01-14,SKU_13,Category_4,46,863.148435989516,0,99
2023-01-15,SKU_13,Category_4,40,863.148435989516,0,40
2023-01-16,SKU_13,Category_4,38,863.148435989516,1,38
2023-01-17,SKU_13,Category_4,42,863.148435989516,0,67
2023-01-18,SKU_13,Category_4,37,863.148435989516,0,40
2023-01-19,SKU_13,Category_4,60,863.148435989516,1,81
2023-01-20,SKU_13,Category_4,50,863.148435989516,1,85
2023-01-21,SKU_13,Category_4,23,863.148435989516,0,23
2023-01-22,SKU_13,Category_4,45,863.148435989516,0,63
2023-01-23,SKU_13,Category_4,29,863.148435989516,0,29
2023-01-24,SKU_13,Category_4,32,863.148435989516,0,69
2023-01-25,SKU_13,Category_4,38,863.148435989516,0,54
2023-01-26,SKU_13,Category_4,33,863.148435989516,0,33
2023-01-27,SKU_13,Category_4,32,863.148435989516,0,93
2023-01-28,SKU_13,Category_4,38,863.148435989516,0,88
2023-01-29,SKU_13,Category_4,44,863.148435989516,0,44
2023-01-30,SKU_13,Category_4,38,863.148435989516,0,54
2023-01-31,SKU_13,Category_4,12,863.148435989516,0,12
2023-02-01,SKU_13,Category_4,29,863.148435989516,0,74
2023-02-02,SKU_13,Category_4,19,863.148435989516,0,19
2023-02-03,SKU_13,Category_4,56,863.148435989516,1,64
2023-02-04,SKU_13,Category_4,43,863.148435989516,0,61
2023-02-05,SKU_13,Category_4,27,863.148435989516,0,27
2023-02-06,SKU_13,Category_4,42,863.148435989516,0,43
2023-02-07,SKU_13,Category_4,27,863.148435989516,0,40
2023-02-08,SKU_13,Category_4,28,863.148435989516,0,28
2023-02-09,SKU_13,Category_4,43,863.148435989516,0,81
2023-02-10,SKU_13,Category_4,36,863.148435989516,1,36
2023-02-11,SKU_13,Category_4,40,863.148435989516,0,96
2023-02-12,SKU_13,Category_4,45,863.148435989516,0,47
2023-02-13,SKU_13,Category_4,15,863.148435989516,0,15
2023-02-14,SKU_13,Category_4,16,863.148435989516,0,16
2023-02-15,SKU_13,Category_4,41,863.148435989516,0,73
2023-02-16,SKU_13,Category_4,22,863.148435989516,0,22
2023-02-17,SKU_13,Category_4,34,863.148435989516,0,84
2023-02-18,SKU_13,Category_4,38,863.148435989516,0,38
2023-02-19,SKU_13,Category_4,14,863.148435989516,0,14
2023-02-20,SKU_13,Category_4,39,863.148435989516,0,87
2023-02-21,SKU_13,Category_4,31,863.148435989516,0,31
2023-02-22,SKU_13,Category_4,34,863.148435989516,0,58
2023-02-23,SKU_13,Category_4,47,863.148435989516,1,47
2023-02-24,SKU_13,Category_4,46,863.148435989516,1,47
2023-02-25,SKU_13,Category_4,44,863.148435989516,0,53
2023-02-26,SKU_13,Category_4,24,863.148435989516,0,24
2023-02-27,SKU_13,Category_4,12,863.148435989516,0,12
2023-02-28,SKU_13,Category_4,42,863.148435989516,0,47
2023-03-01,SKU_13,Category_4,27,863.148435989516,0,80
2023-03-02,SKU_13,Category_4,38,863.148435989516,0,39
2023-03-03,SKU_13,Category_4,23,863.148435989516,0,23
2023-03-04,SKU_13,Category_4,43,863.148435989516,0,50
2023-03-05,SKU_13,Category_4,19,863.148435989516,0,19
2023-03-06,SKU_13,Category_4,27,863.148435989516,0,92
2023-03-07,SKU_13,Category_4,24,863.148435989516,1,24
2023-03-08,SKU_13,Category_4,19,863.148435989516,0,19
2023-03-09,SKU_13,Category_4,36,863.148435989516,0,82
2023-03-10,SKU_13,Category_4,34,863.148435989516,0,76
2023-03-11,SKU_13,Category_4,27,863.148435989516,0,27
2023-03-12,SKU_13,Category_4,47,863.148435989516,0,75
2023-03-13,SKU_13,Category_4,34,863.148435989516,0,51
2023-03-14,SKU_13,Category_4,30,863.148435989516,0,59
2023-03-15,SKU_13,Category_4,41,863.148435989516,0,58
2023-03-16,SKU_13,Category_4,42,863.148435989516,0,63
2023-03-17,SKU_13,Category_4,25,863.148435989516,0,25
2023-03-18,SKU_13,Category_4,56,863.148435989516,0,81
2023-03-19,SKU_13,Category_4,71,863.148435989516,1,91
2023-03-20,SKU_13,Category_4,34,863.148435989516,0,59
2023-03-21,SKU_13,Category_4,18,863.148435989516,0,18
2023-03-22,SKU_13,Category_4,42,863.148435989516,0,66
2023-03-23,SKU_13,Category_4,12,863.148435989516,0,12
2023-03-24,SKU_13,Category_4,37,863.148435989516,0,55
2023-03-25,SKU_13,Category_4,41,863.148435989516,0,91
2023-03-26,SKU_13,Category_4,35,863.148435989516,0,35
2023-03-27,SKU_13,Category_4,31,863.148435989516,0,84
2023-03-28,SKU_13,Category_4,33,863.148435989516,0,38
2023-03-29,SKU_13,Category_4,45,863.148435989516,0,86
2023-03-30,SKU_13,Category_4,23,863.148435989516,0,23
2023-03-31,SKU_13,Category_4,22,863.148435989516,0,22
2023-04-01,SKU_13,Category_4,43,863.148435989516,0,60
2023-04-02,SKU_13,Category_4,44,863.148435989516,0,99
2023-04-03,SKU_13,Category_4,40,863.148435989516,0,64
2023-04-04,SKU_13,Category_4,38,863.148435989516,0,89
2023-04-05,SKU_13,Category_4,46,863.148435989516,0,47
2023-04-06,SKU_13,Category_4,41,863.148435989516,0,70
2023-04-07,SKU_13,Category_4,41,863.148435989516,0,75
2023-04-08,SKU_13,Category_4,42,863.148435989516,0,71
2023-04-09,SKU_13,Category_4,46,863.148435989516,0,94
2023-04-10,SKU_13,Category_4,27,863.148435989516,0,71
2023-04-11,SKU_13,Category_4,31,863.148435989516,0,66
2023-04-12,SKU_13,Category_4,36,863.148435989516,0,57
2023-04-13,SKU_13,Category_4,41,863.148435989516,0,67
2023-04-14,SKU_13,Category_4,27,863.148435989516,0,44
2023-04-15,SKU_13,Category_4,51,863.148435989516,0,95
2023-04-16,SKU_13,Category_4,41,863.148435989516,0,54
2023-04-17,SKU_13,Category_4,42,863.148435989516,0,86
2023-04-18,SKU_13,Category_4,37,863.148435989516,0,50
2023-04-19,SKU_13,Category_4,42,863.148435989516,0,49
2023-04-20,SKU_13,Category_4,17,863.148435989516,0,17
2023-04-21,SKU_13,Category_4,56,863.148435989516,1,58
2023-04-22,SKU_13,Category_4,54,863.148435989516,0,91
2023-04-23,SKU_13,Category_4,51,863.148435989516,0,62
2023-04-24,SKU_13,Category_4,36,863.148435989516,0,40
2023-04-25,SKU_13,Category_4,27,863.148435989516,0,27
2023-04-26,SKU_13,Category_4,40,863.148435989516,0,99
2023-04-27,SKU_13,Category_4,30,863.148435989516,0,77
2023-04-28,SKU_13,Category_4,29,863.148435989516,0,33
2023-04-29,SKU_13,Category_4,49,863.148435989516,0,54
2023-04-30,SKU_13,Category_4,50,863.148435989516,0,67
2023-05-01,SKU_13,Category_4,17,863.148435989516,0,17
2023-05-02,SKU_13,Category_4,26,863.148435989516,0,26
2023-05-03,SKU_13,Category_4,38,863.148435989516,0,73
2023-05-04,SKU_13,Category_4,26,863.148435989516,0,53
2023-05-05,SKU_13,Category_4,42,863.148435989516,0,75
2023-05-06,SKU_13,Category_4,54,863.148435989516,0,96
2023-05-07,SKU_13,Category_4,51,863.148435989516,0,85
2023-05-08,SKU_13,Category_4,37,863.148435989516,0,83
2023-05-09,SKU_13,Category_4,21,863.148435989516,0,21
2023-05-10,SKU_13,Category_4,24,863.148435989516,1,24
2023-05-11,SKU_13,Category_4,34,863.148435989516,0,56
2023-05-12,SKU_13,Category_4,46,863.148435989516,0,47
2023-05-13,SKU_13,Category_4,44,863.148435989516,0,78
2023-05-14,SKU_13,Category_4,47,863.148435989516,0,60
2023-05-15,SKU_13,Category_4,41,863.148435989516,0,68
2023-05-16,SKU_13,Category_4,19,863.148435989516,0,19
2023-05-17,SKU_13,Category_4,33,863.148435989516,0,66
2023-05-18,SKU_13,Category_4,41,863.148435989516,0,98
2023-05-19,SKU_13,Category_4,52,863.148435989516,1,54
2023-05-20,SKU_13,Category_4,31,863.148435989516,0,31
2023-05-21,SKU_13,Category_4,38,863.148435989516,0,51
2023-05-22,SKU_13,Category_4,31,863.148435989516,0,79
2023-05-23,SKU_13,Category_4,27,863.148435989516,0,27
2023-05-24,SKU_13,Category_4,35,863.148435989516,0,35
2023-05-25,SKU_13,Category_4,39,863.148435989516,0,48
2023-05-26,SKU_13,Category_4,43,863.148435989516,0,86
2023-05-27,SKU_13,Category_4,45,863.148435989516,0,87
2023-05-28,SKU_13,Category_4,33,863.148435989516,0,33
2023-05-29,SKU_13,Category_4,43,863.148435989516,0,98
2023-05-30,SKU_13,Category_4,37,863.148435989516,0,55
2023-05-31,SKU_13,Category_4,34,863.148435989516,0,34
2023-06-01,SKU_13,Category_4,24,863.148435989516,0,91
2023-06-02,SKU_13,Category_4,39,863.148435989516,0,57
2023-06-03,SKU_13,Category_4,75,863.148435989516,1,79
2023-06-04,SKU_13,Category_4,57,863.148435989516,0,73
2023-06-05,SKU_13,Category_4,38,863.148435989516,0,80
2023-06-06,SKU_13,Category_4,16,863.148435989516,0,16
2023-06-07,SKU_13,Category_4,42,863.148435989516,0,98
2023-06-08,SKU_13,Category_4,24,863.148435989516,0,24
2023-06-09,SKU_13,Category_4,39,863.148435989516,0,75
2023-06-10,SKU_13,Category_4,41,863.148435989516,0,41
2023-06-11,SKU_13,Category_4,38,863.148435989516,0,38
2023-06-12,SKU_13,Category_4,38,863.148435989516,0,48
2023-06-13,SKU_13,Category_4,39,863.148435989516,0,91
2023-06-14,SKU_13,Category_4,32,863.148435989516,0,32
2023-06-15,SKU_13,Category_4,34,863.148435989516,0,36
2023-06-16,SKU_13,Category_4,36,863.148435989516,0,73
2023-06-17,SKU_13,Category_4,49,863.148435989516,0,89
2023-06-18,SKU_13,Category_4,28,863.148435989516,0,28
2023-06-19,SKU_13,Category_4,28,863.148435989516,0,28
2023-06-20,SKU_13,Category_4,36,863.148435989516,0,51
2023-06-21,SKU_13,Category_4,39,863.148435989516,1,39
2023-06-22,SKU_13,Category_4,43,863.148435989516,0,95
2023-06-23,SKU_13,Category_4,15,863.148435989516,0,15
2023-06-24,SKU_13,Category_4,46,863.148435989516,0,46
2023-06-25,SKU_13,Category_4,10,863.148435989516,0,10
2023-06-26,SKU_13,Category_4,26,863.148435989516,0,26
2023-06-27,SKU_13,Category_4,33,863.148435989516,0,88
2023-06-28,SKU_13,Category_4,37,863.148435989516,0,37
2023-06-29,SKU_13,Category_4,43,863.148435989516,0,93
2023-06-30,SKU_13,Category_4,32,863.148435989516,0,84
2023-07-01,SKU_13,Category_4,26,863.148435989516,0,26
2023-07-02,SKU_13,Category_4,51,863.148435989516,0,84
2023-07-03,SKU_13,Category_4,25,863.148435989516,0,25
2023-07-04,SKU_13,Category_4,37,863.148435989516,0,96
2023-07-05,SKU_13,Category_4,40,863.148435989516,0,85
2023-07-06,SKU_13,Category_4,39,863.148435989516,0,57
2023-07-07,SKU_13,Category_4,36,863.148435989516,0,93
2023-07-08,SKU_13,Category_4,39,863.148435989516,0,39
2023-07-09,SKU_13,Category_4,40,863.148435989516,0,74
2023-07-10,SKU_13,Category_4,13,863.148435989516,0,13
2023-07-11,SKU_13,Category_4,19,863.148435989516,0,19
2023-07-12,SKU_13,Category_4,52,863.148435989516,1,90
2023-07-13,SKU_13,Category_4,34,863.148435989516,0,42
2023-07-14,SKU_13,Category_4,44,863.148435989516,0,75
2023-07-15,SKU_13,Category_4,43,863.148435989516,0,68
2023-07-16,SKU_13,Category_4,46,863.148435989516,0,94
2023-07-17,SKU_13,Category_4,21,863.148435989516,1,21
2023-07-18,SKU_13,Category_4,34,863.148435989516,0,58
2023-07-19,SKU_13,Category_4,35,863.148435989516,0,73
2023-07-20,SKU_13,Category_4,38,863.148435989516,0,71
2023-07-21,SKU_13,Category_4,33,863.148435989516,0,33
2023-07-22,SKU_13,Category_4,18,863.148435989516,0,18
2023-07-23,SKU_13,Category_4,30,863.148435989516,0,30
2023-07-24,SKU_13,Category_4,55,863.148435989516,1,72
2023-07-25,SKU_13,Category_4,41,863.148435989516,0,99
2023-07-26,SKU_13,Category_4,33,863.148435989516,0,79
2023-07-27,SKU_13,Category_4,38,863.148435989516,0,93
2023-07-28,SKU_13,Category_4,44,863.148435989516,0,89
2023-07-29,SKU_13,Category_4,51,863.148435989516,0,58
2023-07-30,SKU_13,Category_4,40,863.148435989516,0,83
2023-07-31,SKU_13,Category_4,35,863.148435989516,0,57
2023-08-01,SKU_13,Category_4,36,863.148435989516,0,38
2023-08-02,SKU_13,Category_4,32,863.148435989516,0,32
2023-08-03,SKU_13,Category_4,33,863.148435989516,0,77
2023-08-04,SKU_13,Category_4,41,863.148435989516,0,51
2023-08-05,SKU_13,Category_4,39,863.148435989516,0,82
2023-08-06,SKU_13,Category_4,17,863.148435989516,0,17
2023-08-07,SKU_13,Category_4,32,863.148435989516,0,37
2023-08-08,SKU_13,Category_4,18,863.148435989516,0,18
2023-08-09,SKU_13,Category_4,43,863.148435989516,0,43
2023-08-10,SKU_13,Category_4,36,863.148435989516,0,91
2023-08-11,SKU_13,Category_4,33,863.148435989516,0,97
2023-08-12,SKU_13,Category_4,64,863.148435989516,1,81
2023-08-13,SKU_13,Category_4,45,863.148435989516,0,71
2023-08-14,SKU_13,Category_4,55,863.148435989516,1,87
2023-08-15,SKU_13,Category_4,32,863.148435989516,0,88
2023-08-16,SKU_13,Category_4,33,863.148435989516,0,78
2023-08-17,SKU_13,Category_4,46,863.148435989516,0,49
2023-08-18,SKU_13,Category_4,28,863.148435989516,0,88
2023-08-19,SKU_13,Category_4,39,863.148435989516,0,39
2023-08-20,SKU_13,Category_4,46,863.148435989516,0,74
2023-08-21,SKU_13,Category_4,31,863.148435989516,0,61
2023-08-22,SKU_13,Category_4,33,863.148435989516,0,91
2023-08-23,SKU_13,Category_4,31,863.148435989516,0,94
2023-08-24,SKU_13,Category_4,40,863.148435989516,1,40
2023-08-25,SKU_13,Category_4,41,863.148435989516,0,97
2023-08-26,SKU_13,Category_4,55,863.148435989516,1,55
2023-08-27,SKU_13,Category_4,54,863.148435989516,1,54
2023-08-28,SKU_13,Category_4,41,863.148435989516,0,84
2023-08-29,SKU_13,Category_4,35,863.148435989516,0,46
2023-08-30,SKU_13,Category_4,35,863.148435989516,0,80
2023-08-31,SKU_13,Category_4,42,863.148435989516,0,91
2023-09-01,SKU_13,Category_4,10,863.148435989516,0,10
2023-09-02,SKU_13,Category_4,42,863.148435989516,0,42
2023-09-03,SKU_13,Category_4,26,863.148435989516,0,26
2023-09-04,SKU_13,Category_4,40,863.148435989516,0,49
2023-09-05,SKU_13,Category_4,34,863.148435989516,0,85
2023-09-06,SKU_13,Category_4,12,863.148435989516,0,12
2023-09-07,SKU_13,Category_4,36,863.148435989516,0,36
2023-09-08,SKU_13,Category_4,33,863.148435989516,0,93
2023-09-09,SKU_13,Category_4,43,863.148435989516,0,43
2023-09-10,SKU_13,Category_4,27,863.148435989516,1,27
2023-09-11,SKU_13,Category_4,32,863.148435989516,0,57
2023-09-12,SKU_13,Category_4,36,863.148435989516,0,36
2023-09-13,SKU_13,Category_4,39,863.148435989516,0,68
2023-09-14,SKU_13,Category_4,23,863.148435989516,0,23
2023-09-15,SKU_13,Category_4,43,863.148435989516,1,43
2023-09-16,SKU_13,Category_4,40,863.148435989516,0,40
2023-09-17,SKU_13,Category_4,47,863.148435989516,0,62
2023-09-18,SKU_13,Category_4,28,863.148435989516,0,57
2023-09-19,SKU_13,Category_4,25,863.148435989516,0,25
2023-09-20,SKU_13,Category_4,34,863.148435989516,0,67
2023-09-21,SKU_13,Category_4,19,863.148435989516,0,19
2023-09-22,SKU_13,Category_4,25,863.148435989516,0,25
2023-09-23,SKU_13,Category_4,41,863.148435989516,0,73
2023-09-24,SKU_13,Category_4,37,863.148435989516,0,37
2023-09-25,SKU_13,Category_4,37,863.148435989516,0,40
2023-09-26,SKU_13,Category_4,36,863.148435989516,0,36
2023-09-27,SKU_13,Category_4,30,863.148435989516,0,92
2023-09-28,SKU_13,Category_4,16,863.148435989516,0,16
2023-09-29,SKU_13,Category_4,37,863.148435989516,0,78
2023-09-30,SKU_13,Category_4,56,863.148435989516,0,66
2023-10-01,SKU_13,Category_4,46,863.148435989516,1,46
2023-10-02,SKU_13,Category_4,40,863.148435989516,0,42
2023-10-03,SKU_13,Category_4,35,863.148435989516,0,43
2023-10-04,SKU_13,Category_4,28,863.148435989516,0,72
2023-10-05,SKU_13,Category_4,19,863.148435989516,1,19
2023-10-06,SKU_13,Category_4,14,863.148435989516,0,14
2023-10-07,SKU_13,Category_4,54,863.148435989516,0,68
2023-10-08,SKU_13,Category_4,24,863.148435989516,0,24
2023-10-09,SKU_13,Category_4,35,863.148435989516,0,47
2023-10-10,SKU_13,Category_4,20,863.148435989516,0,20
2023-10-11,SKU_13,Category_4,33,863.148435989516,0,49
2023-10-12,SKU_13,Category_4,37,863.148435989516,1,37
2023-10-13,SKU_13,Category_4,17,863.148435989516,0,17
2023-10-14,SKU_13,Category_4,47,863.148435989516,0,47
2023-10-15,SKU_13,Category_4,51,863.148435989516,0,93
2023-10-16,SKU_13,Category_4,34,863.148435989516,0,34
2023-10-17,SKU_13,Category_4,57,863.148435989516,1,89
2023-10-18,SKU_13,Category_4,32,863.148435989516,0,73
2023-10-19,SKU_13,Category_4,38,863.148435989516,0,53
2023-10-20,SKU_13,Category_4,45,863.148435989516,0,99
2023-10-21,SKU_13,Category_4,11,863.148435989516,0,11
2023-10-22,SKU_13,Category_4,46,863.148435989516,0,74
2023-10-23,SKU_13,Category_4,37,863.148435989516,0,63
2023-10-24,SKU_13,Category_4,26,863.148435989516,0,26
2023-10-25,SKU_13,Category_4,37,863.148435989516,0,94
2023-10-26,SKU_13,Category_4,43,863.148435989516,1,43
2023-10-27,SKU_13,Category_4,19,863.148435989516,0,19
2023-10-28,SKU_13,Category_4,34,863.148435989516,0,34
2023-10-29,SKU_13,Category_4,47,863.148435989516,0,47
2023-10-30,SKU_13,Category_4,35,863.148435989516,0,73
2023-10-31,SKU_13,Category_4,25,863.148435989516,0,25
2023-11-01,SKU_13,Category_4,20,863.148435989516,1,20
2023-11-02,SKU_13,Category_4,39,863.148435989516,0,39
2023-11-03,SKU_13,Category_4,42,863.148435989516,0,89
2023-11-04,SKU_13,Category_4,59,863.148435989516,1,60
2023-11-05,SKU_13,Category_4,49,863.148435989516,0,81
2023-11-06,SKU_13,Category_4,33,863.148435989516,0,50
2023-11-07,SKU_13,Category_4,31,863.148435989516,0,32
2023-11-08,SKU_13,Category_4,29,863.148435989516,0,29
2023-11-09,SKU_13,Category_4,48,863.148435989516,1,95
2023-11-10,SKU_13,Category_4,37,863.148435989516,0,77
2023-11-11,SKU_13,Category_4,42,863.148435989516,0,70
2023-11-12,SKU_13,Category_4,56,863.148435989516,0,83
2023-11-13,SKU_13,Category_4,16,863.148435989516,0,16
2023-11-14,SKU_13,Category_4,39,863.148435989516,0,56
2023-11-15,SKU_13,Category_4,41,863.148435989516,0,62
2023-11-16,SKU_13,Category_4,46,863.148435989516,0,60
2023-11-17,SKU_13,Category_4,35,863.148435989516,0,77
2023-11-18,SKU_13,Category_4,69,863.148435989516,1,99
2023-11-19,SKU_13,Category_4,50,863.148435989516,0,68
2023-11-20,SKU_13,Category_4,35,863.148435989516,0,59
2023-11-21,SKU_13,Category_4,44,863.148435989516,0,85
2023-11-22,SKU_13,Category_4,30,863.148435989516,1,30
2023-11-23,SKU_13,Category_4,50,863.148435989516,1,50
2023-11-24,SKU_13,Category_4,18,863.148435989516,0,18
2023-11-25,SKU_13,Category_4,35,863.148435989516,0,35
2023-11-26,SKU_13,Category_4,48,863.148435989516,0,55
2023-11-27,SKU_13,Category_4,38,863.148435989516,0,47
2023-11-28,SKU_13,Category_4,30,863.148435989516,0,70
2023-11-29,SKU_13,Category_4,36,863.148435989516,0,42
2023-11-30,SKU_13,Category_4,30,863.148435989516,0,78
2023-12-01,SKU_13,Category_4,10,863.148435989516,0,10
2023-12-02,SKU_13,Category_4,50,863.148435989516,0,69
2023-12-03,SKU_13,Category_4,34,863.148435989516,0,34
2023-12-04,SKU_13,Category_4,29,863.148435989516,0,82
2023-12-05,SKU_13,Category_4,29,863.148435989516,0,29
2023-12-06,SKU_13,Category_4,35,863.148435989516,0,46
2023-12-07,SKU_13,Category_4,31,863.148435989516,0,54
2023-12-08,SKU_13,Category_4,16,863.148435989516,0,16
2023-12-09,SKU_13,Category_4,47,863.148435989516,0,98
2023-12-10,SKU_13,Category_4,54,863.148435989516,0,59
2023-12-11,SKU_13,Category_4,46,863.148435989516,0,54
2023-12-12,SKU_13,Category_4,27,863.148435989516,0,97
2023-12-13,SKU_13,Category_4,29,863.148435989516,0,49
2023-12-14,SKU_13,Category_4,35,863.148435989516,0,72
2023-12-15,SKU_13,Category_4,29,863.148435989516,0,29
2023-12-16,SKU_13,Category_4,56,863.148435989516,0,93
2023-12-17,SKU_13,Category_4,43,863.148435989516,0,92
2023-12-18,SKU_13,Category_4,38,863.148435989516,0,53
2023-12-19,SKU_13,Category_4,26,863.148435989516,0,26
2023-12-20,SKU_13,Category_4,14,863.148435989516,0,14
2023-12-21,SKU_13,Category_4,48,863.148435989516,1,49
2023-12-22,SKU_13,Category_4,27,863.148435989516,0,60
2023-12-23,SKU_13,Category_4,22,863.148435989516,0,22
2023-12-24,SKU_13,Category_4,41,863.148435989516,0,77
2023-12-25,SKU_13,Category_4,43,863.148435989516,0,96
2023-12-26,SKU_13,Category_4,12,863.148435989516,0,12
2023-12-27,SKU_13,Category_4,34,863.148435989516,0,52
2023-12-28,SKU_13,Category_4,32,863.148435989516,0,45
2023-12-29,SKU_13,Category_4,20,863.148435989516,0,20
2023-12-30,SKU_13,Category_4,72,863.148435989516,1,75
2023-12-31,SKU_13,Category_4,47,863.148435989516,0,56
2023-01-01,SKU_14,Category_5,61,700.0767403142598,1,99
2023-01-02,SKU_14,Category_5,31,700.0767403142598,0,31
2023-01-03,SKU_14,Category_5,26,700.0767403142598,0,90
2023-01-04,SKU_14,Category_5,38,700.0767403142598,0,95
2023-01-05,SKU_14,Category_5,30,700.0767403142598,0,89
2023-01-06,SKU_14,Category_5,36,700.0767403142598,0,50
2023-01-07,SKU_14,Category_5,52,700.0767403142598,0,89
2023-01-08,SKU_14,Category_5,40,700.0767403142598,0,65
2023-01-09,SKU_14,Category_5,31,700.0767403142598,0,66
2023-01-10,SKU_14,Category_5,19,700.0767403142598,0,19
2023-01-11,SKU_14,Category_5,32,700.0767403142598,0,92
2023-01-12,SKU_14,Category_5,40,700.0767403142598,0,72
2023-01-13,SKU_14,Category_5,30,700.0767403142598,0,30
2023-01-14,SKU_14,Category_5,44,700.0767403142598,0,60
2023-01-15,SKU_14,Category_5,62,700.0767403142598,1,66
2023-01-16,SKU_14,Category_5,31,700.0767403142598,0,85
2023-01-17,SKU_14,Category_5,28,700.0767403142598,0,64
2023-01-18,SKU_14,Category_5,34,700.0767403142598,0,62
2023-01-19,SKU_14,Category_5,28,700.0767403142598,0,66
2023-01-20,SKU_14,Category_5,39,700.0767403142598,1,39
2023-01-21,SKU_14,Category_5,16,700.0767403142598,0,16
2023-01-22,SKU_14,Category_5,44,700.0767403142598,0,45
2023-01-23,SKU_14,Category_5,28,700.0767403142598,0,52
2023-01-24,SKU_14,Category_5,36,700.0767403142598,0,54
2023-01-25,SKU_14,Category_5,24,700.0767403142598,0,24
2023-01-26,SKU_14,Category_5,35,700.0767403142598,0,99
2023-01-27,SKU_14,Category_5,34,700.0767403142598,0,77
2023-01-28,SKU_14,Category_5,52,700.0767403142598,0,64
2023-01-29,SKU_14,Category_5,37,700.0767403142598,1,37
2023-01-30,SKU_14,Category_5,12,700.0767403142598,0,12
2023-01-31,SKU_14,Category_5,34,700.0767403142598,0,34
