date,sku_id,category,units_sold,price,promotion_flag,inventory_level,day_of_week,month,week_of_year,lag_1,lag_7,rolling_mean_7,stockout_flag
2023-03-06,SKU_20,Category_1,43,1366.5433815352326,0,87,0,3,10,25.0,54.0,38.42857142857143,0
2023-03-07,SKU_20,Category_1,44,1366.5433815352326,0,76,1,3,10,43.0,41.0,36.857142857142854,0
2023-03-08,SKU_20,Category_1,58,1366.5433815352326,0,92,2,3,10,44.0,50.0,37.285714285714285,0
2023-03-09,SKU_20,Category_1,17,1366.5433815352326,1,17,3,3,10,58.0,39.0,38.42857142857143,1
2023-03-10,SKU_20,Category_1,48,1366.5433815352326,0,71,4,3,10,17.0,35.0,35.285714285714285,0
2023-03-11,SKU_20,Category_1,13,1366.5433815352326,0,13,5,3,10,48.0,25.0,37.142857142857146,1
2023-03-12,SKU_20,Category_1,67,1366.5433815352326,0,93,6,3,10,13.0,25.0,35.42857142857143,0
2023-03-13,SKU_20,Category_1,46,1366.5433815352326,0,95,0,3,11,67.0,43.0,41.42857142857143,0
2023-03-14,SKU_20,Category_1,48,1366.5433815352326,0,98,1,3,11,46.0,44.0,41.857142857142854,0
2023-03-15,SKU_20,Category_1,55,1366.5433815352326,0,63,2,3,11,48.0,58.0,42.42857142857143,0
2023-03-16,SKU_20,Category_1,53,1366.5433815352326,0,89,3,3,11,55.0,17.0,42.0,0
2023-03-17,SKU_20,Category_1,54,1366.5433815352326,0,78,4,3,11,53.0,48.0,47.142857142857146,0
2023-03-18,SKU_20,Category_1,15,1366.5433815352326,0,15,5,3,11,54.0,13.0,48.0,1
2023-03-19,SKU_20,Category_1,20,1366.5433815352326,0,20,6,3,11,15.0,67.0,48.285714285714285,1
2023-03-20,SKU_20,Category_1,50,1366.5433815352326,1,50,0,3,12,20.0,46.0,41.57142857142857,1
2023-03-21,SKU_20,Category_1,21,1366.5433815352326,0,21,1,3,12,50.0,48.0,42.142857142857146,1
2023-03-22,SKU_20,Category_1,45,1366.5433815352326,0,74,2,3,12,21.0,55.0,38.285714285714285,0
2023-03-23,SKU_20,Category_1,45,1366.5433815352326,1,45,3,3,12,45.0,53.0,36.857142857142854,1
2023-03-24,SKU_20,Category_1,42,1366.5433815352326,0,45,4,3,12,45.0,54.0,35.714285714285715,0
2023-03-25,SKU_20,Category_1,99,1366.5433815352326,1,99,5,3,12,42.0,15.0,34.0,1
2023-03-26,SKU_20,Category_1,16,1366.5433815352326,1,16,6,3,12,99.0,20.0,46.0,1
2023-03-27,SKU_20,Category_1,33,1366.5433815352326,0,33,0,3,13,16.0,50.0,45.42857142857143,1
2023-03-28,SKU_20,Category_1,13,1366.5433815352326,0,13,1,3,13,33.0,21.0,43.0,1
2023-03-29,SKU_20,Category_1,49,1366.5433815352326,1,49,2,3,13,13.0,45.0,41.857142857142854,1
2023-03-30,SKU_20,Category_1,51,1366.5433815352326,0,51,3,3,13,49.0,45.0,42.42857142857143,1
2023-03-31,SKU_20,Category_1,45,1366.5433815352326,0,64,4,3,13,51.0,42.0,43.285714285714285,0
2023-04-01,SKU_20,Category_1,18,1366.5433815352326,0,18,5,4,13,45.0,99.0,43.714285714285715,1
2023-04-02,SKU_20,Category_1,58,1366.5433815352326,1,58,6,4,13,18.0,16.0,32.142857142857146,1
2023-04-03,SKU_20,Category_1,51,1366.5433815352326,0,91,0,4,14,58.0,33.0,38.142857142857146,0
2023-04-04,SKU_20,Category_1,26,1366.5433815352326,0,26,1,4,14,51.0,13.0,40.714285714285715,1
2023-04-05,SKU_20,Category_1,41,1366.5433815352326,0,41,2,4,14,26.0,49.0,42.57142857142857,1
2023-04-06,SKU_20,Category_1,56,1366.5433815352326,0,96,3,4,14,41.0,51.0,41.42857142857143,0
2023-04-07,SKU_20,Category_1,47,1366.5433815352326,0,67,4,4,14,56.0,45.0,42.142857142857146,0
2023-04-08,SKU_20,Category_1,22,1366.5433815352326,1,22,5,4,14,47.0,18.0,42.42857142857143,1
2023-04-09,SKU_20,Category_1,36,1366.5433815352326,0,36,6,4,14,22.0,58.0,43.0,1
2023-04-10,SKU_20,Category_1,26,1366.5433815352326,0,26,0,4,15,36.0,51.0,39.857142857142854,1
2023-04-11,SKU_20,Category_1,26,1366.5433815352326,0,26,1,4,15,26.0,26.0,36.285714285714285,1
2023-04-12,SKU_20,Category_1,47,1366.5433815352326,0,80,2,4,15,26.0,41.0,36.285714285714285,0
2023-04-13,SKU_20,Category_1,45,1366.5433815352326,0,89,3,4,15,47.0,56.0,37.142857142857146,0
2023-04-14,SKU_20,Category_1,24,1366.5433815352326,0,24,4,4,15,45.0,47.0,35.57142857142857,1
2023-04-15,SKU_20,Category_1,66,1366.5433815352326,0,66,5,4,15,24.0,22.0,32.285714285714285,1
2023-04-16,SKU_20,Category_1,59,1366.5433815352326,0,81,6,4,15,66.0,36.0,38.57142857142857,0
2023-04-17,SKU_20,Category_1,52,1366.5433815352326,0,84,0,4,16,59.0,26.0,41.857142857142854,0
2023-04-18,SKU_20,Category_1,70,1366.5433815352326,1,80,1,4,16,52.0,26.0,45.57142857142857,0
2023-04-19,SKU_20,Category_1,55,1366.5433815352326,0,98,2,4,16,70.0,47.0,51.857142857142854,0
2023-04-20,SKU_20,Category_1,41,1366.5433815352326,0,48,3,4,16,55.0,45.0,53.0,0
2023-04-21,SKU_20,Category_1,50,1366.5433815352326,0,75,4,4,16,41.0,24.0,52.42857142857143,0
2023-04-22,SKU_20,Category_1,55,1366.5433815352326,0,93,5,4,16,50.0,66.0,56.142857142857146,0
2023-04-23,SKU_20,Category_1,32,1366.5433815352326,0,32,6,4,16,55.0,59.0,54.57142857142857,1
2023-04-24,SKU_20,Category_1,45,1366.5433815352326,0,57,0,4,17,32.0,52.0,50.714285714285715,0
2023-04-25,SKU_20,Category_1,49,1366.5433815352326,0,49,1,4,17,45.0,70.0,49.714285714285715,1
2023-04-26,SKU_20,Category_1,17,1366.5433815352326,0,17,2,4,17,49.0,55.0,46.714285714285715,1
2023-04-27,SKU_20,Category_1,26,1366.5433815352326,0,26,3,4,17,17.0,41.0,41.285714285714285,1
2023-04-28,SKU_20,Category_1,33,1366.5433815352326,0,33,4,4,17,26.0,50.0,39.142857142857146,1
2023-04-29,SKU_20,Category_1,20,1366.5433815352326,1,20,5,4,17,33.0,55.0,36.714285714285715,1
2023-04-30,SKU_20,Category_1,59,1366.5433815352326,0,59,6,4,17,20.0,32.0,31.714285714285715,1
2023-05-01,SKU_20,Category_1,46,1366.5433815352326,0,46,0,5,18,59.0,45.0,35.57142857142857,1
2023-05-02,SKU_20,Category_1,50,1366.5433815352326,0,64,1,5,18,46.0,49.0,35.714285714285715,0
2023-05-03,SKU_20,Category_1,47,1366.5433815352326,0,76,2,5,18,50.0,17.0,35.857142857142854,0
2023-05-04,SKU_20,Category_1,46,1366.5433815352326,0,94,3,5,18,47.0,26.0,40.142857142857146,0
2023-05-05,SKU_20,Category_1,56,1366.5433815352326,0,81,4,5,18,46.0,33.0,43.0,0
2023-05-06,SKU_20,Category_1,65,1366.5433815352326,0,78,5,5,18,56.0,20.0,46.285714285714285,0
2023-05-07,SKU_20,Category_1,64,1366.5433815352326,0,69,6,5,18,65.0,59.0,52.714285714285715,0
2023-05-08,SKU_20,Category_1,53,1366.5433815352326,0,82,0,5,19,64.0,46.0,53.42857142857143,0
2023-05-09,SKU_20,Category_1,44,1366.5433815352326,0,99,1,5,19,53.0,50.0,54.42857142857143,0
2023-05-10,SKU_20,Category_1,55,1366.5433815352326,0,69,2,5,19,44.0,47.0,53.57142857142857,0
2023-05-11,SKU_20,Category_1,47,1366.5433815352326,0,80,3,5,19,55.0,46.0,54.714285714285715,0
2023-05-12,SKU_20,Category_1,16,1366.5433815352326,0,16,4,5,19,47.0,56.0,54.857142857142854,1
2023-05-13,SKU_20,Category_1,37,1366.5433815352326,0,37,5,5,19,16.0,65.0,49.142857142857146,1
2023-05-14,SKU_20,Category_1,69,1366.5433815352326,0,93,6,5,19,37.0,64.0,45.142857142857146,0
2023-05-15,SKU_20,Category_1,45,1366.5433815352326,0,52,0,5,20,69.0,53.0,45.857142857142854,0
2023-05-16,SKU_20,Category_1,73,1366.5433815352326,1,76,1,5,20,45.0,44.0,44.714285714285715,0
2023-05-17,SKU_20,Category_1,47,1366.5433815352326,0,80,2,5,20,73.0,55.0,48.857142857142854,0
2023-05-18,SKU_20,Category_1,49,1366.5433815352326,0,97,3,5,20,47.0,47.0,47.714285714285715,0
2023-05-19,SKU_20,Category_1,50,1366.5433815352326,0,60,4,5,20,49.0,16.0,48.0,0
2023-05-20,SKU_20,Category_1,18,1366.5433815352326,0,18,5,5,20,50.0,37.0,52.857142857142854,1
2023-05-21,SKU_20,Category_1,56,1366.5433815352326,0,68,6,5,20,18.0,69.0,50.142857142857146,0
2023-05-22,SKU_20,Category_1,54,1366.5433815352326,0,57,0,5,21,56.0,45.0,48.285714285714285,0
2023-05-23,SKU_20,Category_1,41,1366.5433815352326,0,62,1,5,21,54.0,73.0,49.57142857142857,0
2023-05-24,SKU_20,Category_1,43,1366.5433815352326,0,43,2,5,21,41.0,47.0,45.0,1
2023-05-25,SKU_20,Category_1,54,1366.5433815352326,0,97,3,5,21,43.0,49.0,44.42857142857143,0
2023-05-26,SKU_20,Category_1,24,1366.5433815352326,0,24,4,5,21,54.0,50.0,45.142857142857146,1
2023-05-27,SKU_20,Category_1,24,1366.5433815352326,0,24,5,5,21,24.0,18.0,41.42857142857143,1
2023-05-28,SKU_20,Category_1,18,1366.5433815352326,0,18,6,5,21,24.0,56.0,42.285714285714285,1
2023-05-29,SKU_20,Category_1,27,1366.5433815352326,0,27,0,5,22,18.0,54.0,36.857142857142854,1
2023-05-30,SKU_20,Category_1,47,1366.5433815352326,0,73,1,5,22,27.0,41.0,33.0,0
2023-05-31,SKU_20,Category_1,47,1366.5433815352326,0,71,2,5,22,47.0,43.0,33.857142857142854,0
2023-06-01,SKU_20,Category_1,70,1366.5433815352326,1,70,3,6,22,47.0,54.0,34.42857142857143,1
2023-06-02,SKU_20,Category_1,46,1366.5433815352326,0,61,4,6,22,70.0,24.0,36.714285714285715,0
2023-06-03,SKU_20,Category_1,57,1366.5433815352326,0,57,5,6,22,46.0,24.0,39.857142857142854,1
2023-06-04,SKU_20,Category_1,21,1366.5433815352326,0,21,6,6,22,57.0,18.0,44.57142857142857,1
2023-06-05,SKU_20,Category_1,50,1366.5433815352326,0,56,0,6,23,21.0,27.0,45.0,0
2023-06-06,SKU_20,Category_1,30,1366.5433815352326,0,30,1,6,23,50.0,47.0,48.285714285714285,1
2023-06-07,SKU_20,Category_1,55,1366.5433815352326,0,80,2,6,23,30.0,47.0,45.857142857142854,0
2023-06-08,SKU_20,Category_1,50,1366.5433815352326,0,82,3,6,23,55.0,70.0,47.0,0
2023-06-09,SKU_20,Category_1,27,1366.5433815352326,0,27,4,6,23,50.0,46.0,44.142857142857146,1
2023-06-10,SKU_20,Category_1,10,1366.5433815352326,0,10,5,6,23,27.0,57.0,41.42857142857143,1
2023-06-11,SKU_20,Category_1,56,1366.5433815352326,0,60,6,6,23,10.0,21.0,34.714285714285715,0
2023-06-12,SKU_20,Category_1,51,1366.5433815352326,0,96,0,6,24,56.0,50.0,39.714285714285715,0
2023-06-13,SKU_20,Category_1,40,1366.5433815352326,0,77,1,6,24,51.0,30.0,39.857142857142854,0
2023-06-14,SKU_20,Category_1,23,1366.5433815352326,1,23,2,6,24,40.0,55.0,41.285714285714285,1
2023-06-15,SKU_20,Category_1,54,1366.5433815352326,0,83,3,6,24,23.0,50.0,36.714285714285715,0
2023-06-16,SKU_20,Category_1,44,1366.5433815352326,0,50,4,6,24,54.0,27.0,37.285714285714285,0
2023-06-17,SKU_20,Category_1,58,1366.5433815352326,0,87,5,6,24,44.0,10.0,39.714285714285715,0
2023-06-18,SKU_20,Category_1,65,1366.5433815352326,0,99,6,6,24,58.0,56.0,46.57142857142857,0
2023-06-19,SKU_20,Category_1,27,1366.5433815352326,0,27,0,6,25,65.0,51.0,47.857142857142854,1
2023-06-20,SKU_20,Category_1,49,1366.5433815352326,0,84,1,6,25,27.0,40.0,44.42857142857143,0
2023-06-21,SKU_20,Category_1,48,1366.5433815352326,0,48,2,6,25,49.0,23.0,45.714285714285715,1
2023-06-22,SKU_20,Category_1,46,1366.5433815352326,0,50,3,6,25,48.0,54.0,49.285714285714285,0
2023-06-23,SKU_20,Category_1,52,1366.5433815352326,0,84,4,6,25,46.0,44.0,48.142857142857146,0
2023-06-24,SKU_20,Category_1,58,1366.5433815352326,0,58,5,6,25,52.0,58.0,49.285714285714285,1
2023-06-25,SKU_20,Category_1,31,1366.5433815352326,0,31,6,6,25,58.0,65.0,49.285714285714285,1
2023-06-26,SKU_20,Category_1,46,1366.5433815352326,0,89,0,6,26,31.0,27.0,44.42857142857143,0
2023-06-27,SKU_20,Category_1,52,1366.5433815352326,0,55,1,6,26,46.0,49.0,47.142857142857146,0
2023-06-28,SKU_20,Category_1,20,1366.5433815352326,1,20,2,6,26,52.0,48.0,47.57142857142857,1
2023-06-29,SKU_20,Category_1,20,1366.5433815352326,1,20,3,6,26,20.0,46.0,43.57142857142857,1
2023-06-30,SKU_20,Category_1,52,1366.5433815352326,0,52,4,6,26,20.0,52.0,39.857142857142854,1
2023-07-01,SKU_20,Category_1,11,1366.5433815352326,0,11,5,7,26,52.0,58.0,39.857142857142854,1
2023-07-02,SKU_20,Category_1,31,1366.5433815352326,0,31,6,7,26,11.0,31.0,33.142857142857146,1
2023-07-03,SKU_20,Category_1,38,1366.5433815352326,0,38,0,7,27,31.0,46.0,33.142857142857146,1
2023-07-04,SKU_20,Category_1,48,1366.5433815352326,0,99,1,7,27,38.0,52.0,32.0,0
2023-07-05,SKU_20,Category_1,45,1366.5433815352326,0,46,2,7,27,48.0,20.0,31.428571428571427,0
2023-07-06,SKU_20,Category_1,44,1366.5433815352326,0,92,3,7,27,45.0,20.0,35.0,0
2023-07-07,SKU_20,Category_1,21,1366.5433815352326,0,21,4,7,27,44.0,52.0,38.42857142857143,1
2023-07-08,SKU_20,Category_1,56,1366.5433815352326,0,56,5,7,27,21.0,11.0,34.0,1
2023-07-09,SKU_20,Category_1,63,1366.5433815352326,0,68,6,7,27,56.0,31.0,40.42857142857143,0
2023-07-10,SKU_20,Category_1,22,1366.5433815352326,0,22,0,7,28,63.0,38.0,45.0,1
2023-07-11,SKU_20,Category_1,44,1366.5433815352326,0,66,1,7,28,22.0,48.0,42.714285714285715,0
2023-07-12,SKU_20,Category_1,42,1366.5433815352326,0,96,2,7,28,44.0,45.0,42.142857142857146,0
2023-07-13,SKU_20,Category_1,45,1366.5433815352326,0,58,3,7,28,42.0,44.0,41.714285714285715,0
2023-07-14,SKU_20,Category_1,47,1366.5433815352326,0,84,4,7,28,45.0,21.0,41.857142857142854,0
2023-07-15,SKU_20,Category_1,64,1366.5433815352326,0,73,5,7,28,47.0,56.0,45.57142857142857,0
2023-07-16,SKU_20,Category_1,62,1366.5433815352326,0,80,6,7,28,64.0,63.0,46.714285714285715,0
2023-07-17,SKU_20,Category_1,49,1366.5433815352326,1,49,0,7,29,62.0,22.0,46.57142857142857,1
2023-07-18,SKU_20,Category_1,55,1366.5433815352326,0,55,1,7,29,49.0,44.0,50.42857142857143,1
2023-07-19,SKU_20,Category_1,13,1366.5433815352326,0,13,2,7,29,55.0,42.0,52.0,1
2023-07-20,SKU_20,Category_1,23,1366.5433815352326,0,23,3,7,29,13.0,45.0,47.857142857142854,1
2023-07-21,SKU_20,Category_1,40,1366.5433815352326,0,40,4,7,29,23.0,47.0,44.714285714285715,1
2023-07-22,SKU_20,Category_1,63,1366.5433815352326,0,80,5,7,29,40.0,64.0,43.714285714285715,0
2023-07-23,SKU_20,Category_1,25,1366.5433815352326,1,25,6,7,29,63.0,62.0,43.57142857142857,1
2023-07-24,SKU_20,Category_1,15,1366.5433815352326,0,15,0,7,30,25.0,49.0,38.285714285714285,1
2023-07-25,SKU_20,Category_1,27,1366.5433815352326,0,27,1,7,30,15.0,55.0,33.42857142857143,1
2023-07-26,SKU_20,Category_1,25,1366.5433815352326,0,25,2,7,30,27.0,13.0,29.428571428571427,1
2023-07-27,SKU_20,Category_1,39,1366.5433815352326,0,39,3,7,30,25.0,23.0,31.142857142857142,1
2023-07-28,SKU_20,Category_1,45,1366.5433815352326,0,45,4,7,30,39.0,40.0,33.42857142857143,1
2023-07-29,SKU_20,Category_1,68,1366.5433815352326,0,77,5,7,30,45.0,63.0,34.142857142857146,0
2023-07-30,SKU_20,Category_1,22,1366.5433815352326,0,22,6,7,30,68.0,25.0,34.857142857142854,1
2023-07-31,SKU_20,Category_1,55,1366.5433815352326,0,57,0,7,31,22.0,15.0,34.42857142857143,0
2023-08-01,SKU_20,Category_1,59,1366.5433815352326,0,99,1,8,31,55.0,27.0,40.142857142857146,0
2023-08-02,SKU_20,Category_1,50,1366.5433815352326,0,51,2,8,31,59.0,25.0,44.714285714285715,0
2023-08-03,SKU_20,Category_1,60,1366.5433815352326,0,91,3,8,31,50.0,39.0,48.285714285714285,0
2023-08-04,SKU_20,Category_1,34,1366.5433815352326,0,34,4,8,31,60.0,45.0,51.285714285714285,1
2023-08-05,SKU_20,Category_1,12,1366.5433815352326,0,12,5,8,31,34.0,68.0,49.714285714285715,1
2023-08-06,SKU_20,Category_1,60,1366.5433815352326,0,60,6,8,31,12.0,22.0,41.714285714285715,1
2023-08-07,SKU_20,Category_1,52,1366.5433815352326,0,82,0,8,32,60.0,55.0,47.142857142857146,0
2023-08-08,SKU_20,Category_1,45,1366.5433815352326,0,48,1,8,32,52.0,59.0,46.714285714285715,0
2023-08-09,SKU_20,Category_1,46,1366.5433815352326,0,47,2,8,32,45.0,50.0,44.714285714285715,0
2023-08-10,SKU_20,Category_1,40,1366.5433815352326,0,40,3,8,32,46.0,60.0,44.142857142857146,1
2023-08-11,SKU_20,Category_1,54,1366.5433815352326,0,54,4,8,32,40.0,34.0,41.285714285714285,1
2023-08-12,SKU_20,Category_1,30,1366.5433815352326,0,30,5,8,32,54.0,12.0,44.142857142857146,1
2023-08-13,SKU_20,Category_1,16,1366.5433815352326,1,16,6,8,32,30.0,60.0,46.714285714285715,1
2023-08-14,SKU_20,Category_1,50,1366.5433815352326,0,86,0,8,33,16.0,52.0,40.42857142857143,0
2023-08-15,SKU_20,Category_1,43,1366.5433815352326,0,96,1,8,33,50.0,45.0,40.142857142857146,0
2023-08-16,SKU_20,Category_1,42,1366.5433815352326,0,42,2,8,33,43.0,46.0,39.857142857142854,1
2023-08-17,SKU_20,Category_1,38,1366.5433815352326,1,38,3,8,33,42.0,40.0,39.285714285714285,1
2023-08-18,SKU_20,Category_1,23,1366.5433815352326,1,23,4,8,33,38.0,54.0,39.0,1
2023-08-19,SKU_20,Category_1,64,1366.5433815352326,0,68,5,8,33,23.0,30.0,34.57142857142857,0
2023-08-20,SKU_20,Category_1,68,1366.5433815352326,0,77,6,8,33,64.0,16.0,39.42857142857143,0
2023-08-21,SKU_20,Category_1,50,1366.5433815352326,0,50,0,8,34,68.0,50.0,46.857142857142854,1
2023-08-22,SKU_20,Category_1,52,1366.5433815352326,0,96,1,8,34,50.0,43.0,46.857142857142854,0
2023-08-23,SKU_20,Category_1,38,1366.5433815352326,0,38,2,8,34,52.0,42.0,48.142857142857146,1
2023-08-24,SKU_20,Category_1,15,1366.5433815352326,0,15,3,8,34,38.0,38.0,47.57142857142857,1
2023-08-25,SKU_20,Category_1,70,1366.5433815352326,1,70,4,8,34,15.0,23.0,44.285714285714285,1
2023-08-26,SKU_20,Category_1,40,1366.5433815352326,0,40,5,8,34,70.0,64.0,51.0,1
2023-08-27,SKU_20,Category_1,70,1366.5433815352326,0,84,6,8,34,40.0,68.0,47.57142857142857,0
2023-08-28,SKU_20,Category_1,42,1366.5433815352326,0,57,0,8,35,70.0,50.0,47.857142857142854,0
2023-08-29,SKU_20,Category_1,43,1366.5433815352326,0,52,1,8,35,42.0,52.0,46.714285714285715,0
2023-08-30,SKU_20,Category_1,25,1366.5433815352326,0,25,2,8,35,43.0,38.0,45.42857142857143,1
2023-08-31,SKU_20,Category_1,46,1366.5433815352326,0,86,3,8,35,25.0,15.0,43.57142857142857,0
2023-09-01,SKU_20,Category_1,45,1366.5433815352326,0,91,4,9,35,46.0,70.0,48.0,0
2023-09-02,SKU_20,Category_1,34,1366.5433815352326,0,34,5,9,35,45.0,40.0,44.42857142857143,1
2023-09-03,SKU_20,Category_1,24,1366.5433815352326,0,24,6,9,35,34.0,70.0,43.57142857142857,1
2023-09-04,SKU_20,Category_1,49,1366.5433815352326,0,62,0,9,36,24.0,42.0,37.0,0
2023-09-05,SKU_20,Category_1,49,1366.5433815352326,0,98,1,9,36,49.0,43.0,38.0,0
2023-09-06,SKU_20,Category_1,41,1366.5433815352326,0,48,2,9,36,49.0,25.0,38.857142857142854,0
2023-09-07,SKU_20,Category_1,38,1366.5433815352326,0,38,3,9,36,41.0,46.0,41.142857142857146,1
2023-09-08,SKU_20,Category_1,13,1366.5433815352326,0,13,4,9,36,38.0,45.0,40.0,1
2023-09-09,SKU_20,Category_1,21,1366.5433815352326,0,21,5,9,36,13.0,34.0,35.42857142857143,1
2023-09-10,SKU_20,Category_1,66,1366.5433815352326,0,70,6,9,36,21.0,24.0,33.57142857142857,0
2023-09-11,SKU_20,Category_1,14,1366.5433815352326,0,14,0,9,37,66.0,49.0,39.57142857142857,1
2023-09-12,SKU_20,Category_1,41,1366.5433815352326,0,99,1,9,37,14.0,49.0,34.57142857142857,0
2023-09-13,SKU_20,Category_1,47,1366.5433815352326,0,74,2,9,37,41.0,41.0,33.42857142857143,0
2023-09-14,SKU_20,Category_1,40,1366.5433815352326,0,63,3,9,37,47.0,38.0,34.285714285714285,0
2023-09-15,SKU_20,Category_1,46,1366.5433815352326,0,82,4,9,37,40.0,13.0,34.57142857142857,0
2023-09-16,SKU_20,Category_1,85,1366.5433815352326,1,85,5,9,37,46.0,21.0,39.285714285714285,1
2023-09-17,SKU_20,Category_1,54,1366.5433815352326,0,54,6,9,37,85.0,66.0,48.42857142857143,1
2023-09-18,SKU_20,Category_1,49,1366.5433815352326,0,49,0,9,38,54.0,14.0,46.714285714285715,1
2023-09-19,SKU_20,Category_1,47,1366.5433815352326,0,65,1,9,38,49.0,41.0,51.714285714285715,0
2023-09-20,SKU_20,Category_1,26,1366.5433815352326,0,26,2,9,38,47.0,47.0,52.57142857142857,1
2023-09-21,SKU_20,Category_1,13,1366.5433815352326,0,13,3,9,38,26.0,40.0,49.57142857142857,1
2023-09-22,SKU_20,Category_1,44,1366.5433815352326,0,44,4,9,38,13.0,46.0,45.714285714285715,1
2023-09-23,SKU_20,Category_1,12,1366.5433815352326,0,12,5,9,38,44.0,85.0,45.42857142857143,1
2023-09-24,SKU_20,Category_1,61,1366.5433815352326,0,61,6,9,38,12.0,54.0,35.0,1
2023-09-25,SKU_20,Category_1,41,1366.5433815352326,0,41,0,9,39,61.0,49.0,36.0,1
2023-09-26,SKU_20,Category_1,46,1366.5433815352326,1,46,1,9,39,41.0,47.0,34.857142857142854,1
2023-09-27,SKU_20,Category_1,19,1366.5433815352326,0,19,2,9,39,46.0,26.0,34.714285714285715,1
2023-09-28,SKU_20,Category_1,47,1366.5433815352326,0,79,3,9,39,19.0,13.0,33.714285714285715,0
2023-09-29,SKU_20,Category_1,46,1366.5433815352326,0,89,4,9,39,47.0,44.0,38.57142857142857,0
2023-09-30,SKU_20,Category_1,70,1366.5433815352326,0,94,5,9,39,46.0,12.0,38.857142857142854,0
2023-10-01,SKU_20,Category_1,37,1366.5433815352326,1,37,6,10,39,70.0,61.0,47.142857142857146,1
2023-10-02,SKU_20,Category_1,37,1366.5433815352326,1,37,0,10,40,37.0,41.0,43.714285714285715,1
2023-10-03,SKU_20,Category_1,55,1366.5433815352326,0,72,1,10,40,37.0,46.0,43.142857142857146,0
2023-10-04,SKU_20,Category_1,50,1366.5433815352326,1,50,2,10,40,55.0,19.0,44.42857142857143,1
2023-10-05,SKU_20,Category_1,34,1366.5433815352326,0,34,3,10,40,50.0,47.0,48.857142857142854,1
2023-10-06,SKU_20,Category_1,55,1366.5433815352326,0,95,4,10,40,34.0,46.0,47.0,0
2023-10-07,SKU_20,Category_1,36,1366.5433815352326,0,36,5,10,40,55.0,70.0,48.285714285714285,1
2023-10-08,SKU_20,Category_1,51,1366.5433815352326,0,51,6,10,40,36.0,37.0,43.42857142857143,1
2023-10-09,SKU_20,Category_1,12,1366.5433815352326,0,12,0,10,41,51.0,37.0,45.42857142857143,1
2023-10-10,SKU_20,Category_1,48,1366.5433815352326,0,82,1,10,41,12.0,55.0,41.857142857142854,0
2023-10-11,SKU_20,Category_1,16,1366.5433815352326,0,16,2,10,41,48.0,50.0,40.857142857142854,1
2023-10-12,SKU_20,Category_1,41,1366.5433815352326,0,91,3,10,41,16.0,34.0,36.0,0
2023-10-13,SKU_20,Category_1,28,1366.5433815352326,0,28,4,10,41,41.0,55.0,37.0,1
2023-10-14,SKU_20,Category_1,45,1366.5433815352326,0,45,5,10,41,28.0,36.0,33.142857142857146,1
2023-10-15,SKU_20,Category_1,25,1366.5433815352326,0,25,6,10,41,45.0,51.0,34.42857142857143,1
2023-10-16,SKU_20,Category_1,25,1366.5433815352326,1,25,0,10,42,25.0,12.0,30.714285714285715,1
2023-10-17,SKU_20,Category_1,27,1366.5433815352326,1,27,1,10,42,25.0,48.0,32.57142857142857,1
2023-10-18,SKU_20,Category_1,48,1366.5433815352326,0,49,2,10,42,27.0,16.0,29.571428571428573,0
2023-10-19,SKU_20,Category_1,31,1366.5433815352326,0,31,3,10,42,48.0,41.0,34.142857142857146,1
2023-10-20,SKU_20,Category_1,54,1366.5433815352326,0,89,4,10,42,31.0,28.0,32.714285714285715,0
2023-10-21,SKU_20,Category_1,50,1366.5433815352326,0,50,5,10,42,54.0,45.0,36.42857142857143,1
2023-10-22,SKU_20,Category_1,61,1366.5433815352326,0,68,6,10,42,50.0,25.0,37.142857142857146,0
2023-10-23,SKU_20,Category_1,35,1366.5433815352326,1,35,0,10,43,61.0,25.0,42.285714285714285,1
2023-10-24,SKU_20,Category_1,37,1366.5433815352326,0,37,1,10,43,35.0,27.0,43.714285714285715,1
2023-10-25,SKU_20,Category_1,32,1366.5433815352326,0,32,2,10,43,37.0,48.0,45.142857142857146,1
2023-10-26,SKU_20,Category_1,34,1366.5433815352326,0,34,3,10,43,32.0,31.0,42.857142857142854,1
2023-10-27,SKU_20,Category_1,37,1366.5433815352326,0,37,4,10,43,34.0,54.0,43.285714285714285,1
2023-10-28,SKU_20,Category_1,13,1366.5433815352326,0,13,5,10,43,37.0,50.0,40.857142857142854,1
2023-10-29,SKU_20,Category_1,63,1366.5433815352326,0,81,6,10,43,13.0,61.0,35.57142857142857,0
2023-10-30,SKU_20,Category_1,47,1366.5433815352326,0,67,0,10,44,63.0,35.0,35.857142857142854,0
2023-10-31,SKU_20,Category_1,34,1366.5433815352326,0,34,1,10,44,47.0,37.0,37.57142857142857,1
2023-11-01,SKU_20,Category_1,44,1366.5433815352326,0,44,2,11,44,34.0,32.0,37.142857142857146,1
2023-11-02,SKU_20,Category_1,54,1366.5433815352326,0,97,3,11,44,44.0,34.0,38.857142857142854,0
2023-11-03,SKU_20,Category_1,47,1366.5433815352326,0,47,4,11,44,54.0,37.0,41.714285714285715,1
2023-11-04,SKU_20,Category_1,71,1366.5433815352326,0,82,5,11,44,47.0,13.0,43.142857142857146,0
2023-11-05,SKU_20,Category_1,44,1366.5433815352326,0,44,6,11,44,71.0,63.0,51.42857142857143,1
2023-11-06,SKU_20,Category_1,41,1366.5433815352326,0,41,0,11,45,44.0,47.0,48.714285714285715,1
